offer_id,group_id,vendor_code,collection,product_name,product_url,product_type,constructor_role,mix_role,builder_domain,palette,style_tags,price,old_price,color,size,material,volume,availability_status,primary_image_url,all_image_urls
1763-2513,1763,УТ-00011719,Голубые цветы,Комплект постельного белья Наследие: Кинг-сайз,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-nasledie-size-kingsayz-2513,bedding_set,bedroom_layer,neutral_accent,table|decor,milk|blue|green,floral|botanical|soft,35900,,голубой,Кинг-сайз (220х240 см),сатин,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1eeda008393_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1eeda008393_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c9108fea_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c5666d3759_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c9166a69_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a140861baa54_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a140861d2489_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c91b9b4c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c92d029f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c93260c1_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c92206de_big.jpg
1764,1764,УТ-00011976,Голубые цветы,Набор Наволочек Наследие,https://kultura-doma.ru/product/nabor-navolochek-nasledie,pillowcase_set,bedroom_layer,neutral_accent,table|decor,milk|blue|green,floral|botanical|soft,6990,,голубой,70х70 см,сатин,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a26d3976976f_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a26d3976976f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c57a90e324_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a26d397b693e_big.jpg
1765,1765,УТ-00012135,Голубые цветы,Дорожка Голубые цветы,https://kultura-doma.ru/product/dorozhka-golubye-cvety,table_runner,table_textile,neutral_accent,table|decor,milk|blue|green,floral|botanical|soft,4990,,голубой,165х45 см,лён,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a26d39c9364a_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a26d39c9364a_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c57125fb48_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c5712c7b4e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c5713460a6_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c571206224_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c5713b2e28_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c5714220a8_big.jpg
1766,1766,УТ-00011862,,Скатерть Классика,https://kultura-doma.ru/product/skatert-klassika-1766,tablecloth,table_textile,,,,,14990,,зеленый,180х250 см,сатин,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6d253953b_big.JPG,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6d253953b_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6b3fb9d5e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3014c18c7be_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6b408b543_big.jpg
1766-2198,1766,УТ-00011862,,Скатерть Классика: 180х350 см,https://kultura-doma.ru/product/skatert-klassika-1766-size-180h350-sm,tablecloth,table_textile,,,,,19900,,зеленый,180х350 см,сатин,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6d253953b_big.JPG,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6d253953b_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6b3fb9d5e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3014c18c7be_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6b408b543_big.jpg
1767,1767,УТ-00011865,,Скатерть Классика,https://kultura-doma.ru/product/skatert-klassika-1767,tablecloth,table_textile,,,,,14900,,синий,180х250 см,сатин,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6d5f27ecc_big.JPG,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6d5f27ecc_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6dde2429c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3014e8f1649_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6dde7e0c6_big.jpg
1767-2200,1767,УТ-00011865,,Скатерть Классика: 180х350 см,https://kultura-doma.ru/product/skatert-klassika-1767-size-180h350-sm,tablecloth,table_textile,,,,,19900,,синий,180х350 см,сатин,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6d5f27ecc_big.JPG,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6d5f27ecc_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6dde2429c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3014e8f1649_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c6dde7e0c6_big.jpg
1768,1768,УТ-00011896,Стихи,Дорожка Чаепитие,https://kultura-doma.ru/product/dorozhka-chaepitie,table_runner,table_textile,textile_base,table|bedroom,milk|navy,poetic|quiet|textile,10900,,синий,165х45 см,сатин,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a26d3a1d5c18_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a26d3a1d5c18_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c702147151_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c7021ac1e2_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c7022231ef_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c702282857_big.jpg
1772,1772,УТ-00012033,,Салфетка Классика,https://kultura-doma.ru/product/salfetka-klassika-1772,napkin,table_textile,,,,,1290,,белый,43х43 см,хлопок,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3e82314f592_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3e82314f592_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c725bd149b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c725c15490_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c725c50511_big.jpg
1773,1773,УТ-00012029,,Салфетка Классика,https://kultura-doma.ru/product/salfetka-klassika-1773,napkin,table_textile,,,,,1290,,белый,43х43 см,сатин,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3e85fbc4ee4_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3e85fbc4ee4_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a13f45e13076_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a13f41e0901c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c761712f65_big.jpg
1774,1774,УТ-00011881,,Салфетка Классика,https://kultura-doma.ru/product/salfetka-klassika-1774,napkin,table_textile,,,,,1290,,белый,43х43 см,сатин,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3e876d834b0_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3e876d834b0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a13f50b81f61_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a13f50a75dcd_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a13f50ca0550_big.jpg
1775,1775,УТ-00011880,,Салфетка Классика,https://kultura-doma.ru/product/salfetka-klassika-1775,napkin,table_textile,,,,,1290,,белый,43х43 см,сатин,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3e88d8eb88f_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3e88d8eb88f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a13f95db949a_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a13f8d6b78dc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a13f8d9711e3_big.jpg
1818,,УТ-00012611,,Набор ложек на подставке Сказка о царе Салтане,https://kultura-doma.ru/product/nabor-lozhek-na-podstavke-skazka-o-care-saltane-1818,other,other,,,,,669100,,,,,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a156c4bd5d89_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a156c4bd5d89_big.jpg
1820,1820,УТ-00012609,,Икорница с ложкой По щучьему велению,https://kultura-doma.ru/product/ikornica-s-lozhkoy-po-schuch-emu-veleniyu-1820,other,other,,,,,350100,,,"15x10,5 см",,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a14585bab143_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a14585bab143_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a14585c14d65_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a14585bd491f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a14585c48aaa_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a14585c72b01_big.jpg
1821,,УТ-00008545,,Креманка Морозко,https://kultura-doma.ru/product/kremanka-morozko,other,other,,,,,355500,,,,,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a156ea16ce0c_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a156ea16ce0c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a154e7164768_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a154e701c74a_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a154e70839c2_big.jpg
1831,1831,УТ-00008546,,Чайник серебряный Репка,https://kultura-doma.ru/product/chaynik-serebryanyy-repka-1831,teapot,serving_add_on,,,,,591500,,,"19,5x9,5 см",,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1d97a96196f_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1d97a96196f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1d97a2e92e6_big.png
1832,,УТ-00008549,,Тарелка для хлеба Колобок,https://kultura-doma.ru/product/tarelka-dlya-hleba-kolobok-1832,other,other,,,,,479700,,,,,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1d984809541_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1d984809541_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1d98555c9d8_big.jpg
14,,УТ-00009766,,Набор бокалов для коньяка Лед,https://kultura-doma.ru/product/nabor-bokalov-dlya-kon-yaka-led,wine_glass_set,atmosphere_or_drinks,,,,,34000,,,,хрусталь,160 мл,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a9d21197c2_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a9d21197c2_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a9d1f6dc49_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a9d1fc3d32_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a9d20296c0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a9d207a858_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a9d20c688b_big.jpg
16,16,УТ-00007947,Петербург,Блюдо Петербург,https://kultura-doma.ru/product/blyudo-peterburg,serving_dish,serving_add_on,statement_accent,table,green|milk,urban|classic|graphic,5995,11990,белый,"36,5х25х2 см",костяной фарфор,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/687e4847be118_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/687e4847be118_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a77d0d7e33_big.jpg
104,104,УТ-00006956,,Ковер Гранатовый сад,https://kultura-doma.ru/product/kover-granatovyy-sad,rug,other,,,,,179200,256000,мультиколор,89х195 см,шерсть,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1463546be26_big.JPG,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1463546be26_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a14635b813e4_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1850c345f47_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1463570181a_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a14635938447_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1466c7baa91_big.jpg
105,105,УТ-00006957,,Ковер Гранатовый сад,https://kultura-doma.ru/product/kover-granatovyy-sad-105,rug,other,,,,,179200,256000,мультиколор,146х118 см,шерсть,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1462f3606be_big.JPG,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1462f3606be_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1466276215c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1462f5f379a_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1462f82759d_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a146627a3ac6_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1462facfd90_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1466281b391_big.jpg
106,106,УТ-00006958,,Ковер Светлый сад,https://kultura-doma.ru/product/kover-svetlyy-sad,rug,other,,,,,120400,172000,мультиколор,85х137 см,шерсть,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1462202b86e_big.JPG,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1462202b86e_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1465a9b5540_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a146223d4d07_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1462264c294_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1465aa5831b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a146228c5a9d_big.jpg
107,107,УТ-00006959,,Ковер Шаги времени,https://kultura-doma.ru/product/kover-shagi-vremeni,rug,other,,,,,350000,500000,мультиколор,157х204 см,шерсть,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a14615d48b1c_big.JPG,https://kultura-doma.ru/public/src/images/gallery/catalog/6a14615d48b1c_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a14650b336e1_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a146161331cc_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1461639552b_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a146166544f8_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a14650c1d837_big.jpg
108,108,УТ-00006961,,Ковер Розовый сад,https://kultura-doma.ru/product/kover-rozovyy-sad,rug,other,,,,,129500,185000,мультиколор,81х146 см,шерсть,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1460397ff61_big.JPG,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1460397ff61_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a14649c472de_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a14603c918e5_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a14603f4faca_big.JPG|https://kultura-doma.ru/public/src/images/gallery/catalog/6a14649c86a87_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a14604225062_big.jpg
109,,УТ-00007177,,Диффузор Сласти,https://kultura-doma.ru/product/diffuzor-slasti,other,other,,,,,2495,4990,,,,100 мл,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a608a198226b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a608a198226b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a608a19c8fe7_big.jpg
110,,УТ-00007178,,Диффузор Зимняя сказка,https://kultura-doma.ru/product/diffuzor-zimnyaya-skazka,other,other,,,,,2495,4990,,,,100 мл,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a60893f36df8_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a60893f36df8_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a60893f726ce_big.jpg
111,,УТ-00007179,,Диффузор Уютный вечер,https://kultura-doma.ru/product/diffuzor-uyutnyy-vecher,other,other,,,,,2495,4990,,,,100 мл,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43743ce3016_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43743ce3016_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a43743d51e45_big.jpg
119,,УТ-00007406,,Диффузор Южный сад,https://kultura-doma.ru/product/diffuzor-yuzhnyy-sad,other,other,,,,,2500,5000,,,,100 мл,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43745bbe827_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43745bbe827_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a43745b2d35b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a43745b78987_big.jpg
121,,УТ-00007408,,Диффузор Зеленый ревень,https://kultura-doma.ru/product/diffuzor-zelenyy-reven,other,other,,,,,2500,5000,,,,100 мл,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a60888e6842e_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a60888e6842e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a60888e2a7bb_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a60888ea6a12_big.jpg
126,,УТ-00007577,,Ваза Балерина,https://kultura-doma.ru/product/vaza-balerina,vase,atmosphere_or_drinks,,,,,74160,92700,белый,,фарфор,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a61bdcc8f974_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a61bdcc8f974_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a61bdcc01b82_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a61bdccd4f42_big.jpg
129,129,УТ-00007580,,Шкатулка Балерина,https://kultura-doma.ru/product/shkatulka-balerina,other,other,,,,,24240,30300,белый,9х13 см,фарфор,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/686e89a0d779b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/686e89a0d779b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/686e899ff3f71_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/686e899f08426_big.jpg
131,131,УТ-00007582,,Шкатулка Балерина,https://kultura-doma.ru/product/shkatulka-balerina-131,other,other,,,,,5840,7300,белый,7х8 см,фарфор,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/69e089cc474c5_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69e089cc474c5_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e089cc9620f_big.jpg
132,132,УТ-00007583,,Шкатулка Балерина,https://kultura-doma.ru/product/shkatulka-balerina-132,other,other,,,,,12480,15600,белый,7х8 см,фарфор,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/686e89b97bf40_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/686e89b97bf40_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/686e89b816433_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/686e89bbc0fe0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/686e89ba619e0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/686e89b6a65cf_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/686e89b75dd15_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/686e89bca86d8_big.jpg
135,135,УТ-00007590,,Ваза Балерина,https://kultura-doma.ru/product/vaza-balerina-135,vase,atmosphere_or_drinks,,,,,18000,22500,белый,14 см,фарфор,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5afc87095_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5afc87095_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5afc30a1b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5afcd98aa_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5afd44ebe_big.jpg
136,136,УТ-00008440,,Ваза Пионы,https://kultura-doma.ru/product/vaza-piony,vase,atmosphere_or_drinks,,,,,40800,51000,белый,31 см,фарфор,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a642fb37_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a642fb37_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a64714e1_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a64b219c_big.jpg
156,156,УТ-00009796,,Шахматы,https://kultura-doma.ru/product/shahmaty,other,other,,,,,350000,,серебряный,32х32 см,"латунь, акрил",,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f830409cde_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f830409cde_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68de5ff9ae7aa_big.gif|https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f830663033_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f8303b45e3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f83044c71b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f8307bcdbc_big.jpg
193,193,УТ-00009052,,Одеяло Эвкалипт,https://kultura-doma.ru/product/odeyalo-nega,other,other,,,,,9590,,,Полуторный (145х200 см),эвкалипт,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a574363ac971_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a574363ac971_big.jpg
193-2519,193,УТ-00009052,,Одеяло Эвкалипт: Евро,https://kultura-doma.ru/product/odeyalo-nega-size-200x220-sm,other,other,,,,,12290,,,Евро (200х220 см),эвкалипт,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a574363ac971_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a574363ac971_big.jpg
196,196,УТ-00009057,,Подушка Эвкалипт,https://kultura-doma.ru/product/podushka-nega,decorative_pillow,bedroom_layer,,,,,3590,,,50х70 см,эвкалипт,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a574e87025ff_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a574e87025ff_big.jpg
196-396,196,УТ-00009060,,Подушка Эвкалипт: 70х70 см,https://kultura-doma.ru/product/podushka-nega-size-70h70-sm,decorative_pillow,bedroom_layer,,,,,4290,,,70х70 см,эвкалипт,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a574e87025ff_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a574e87025ff_big.jpg
197,197,УТ-00006226,,Подушка В облаках,https://kultura-doma.ru/product/podushka-v-oblakah,decorative_pillow,bedroom_layer,,,,,15900,,,70х70 см,"95% пух гусиный белый, 5% перо",,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f726a5bc17_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f726a5bc17_big.jpg
197-397,197,УТ-00006226,,Подушка В облаках: 50х70 см,https://kultura-doma.ru/product/podushka-v-oblakah-size-50h70-sm,decorative_pillow,bedroom_layer,,,,,19500,,,50х70 см,"95% пух гусиный белый, 5% перо",,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f726a5bc17_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f726a5bc17_big.jpg
203,,УТ-00007783,,Набор бокалов для шампанского Гармония,https://kultura-doma.ru/product/nabor-bokalov-dlya-shampanskogo-garmoniya,wine_glass_set,atmosphere_or_drinks,,,,,4120,,,,хрустальное стекло,210 мл,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a904b9cc63_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a904b9cc63_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a904a7bc9d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a904abe1de_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a904b0ced7_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a904b561e8_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a904be093e_big.jpg
204,,УТ-00007784,,Набор бокалов для вина Гармония,https://kultura-doma.ru/product/nabor-bokalov-dlya-vina-garmoniya,wine_glass_set,atmosphere_or_drinks,,,,,4420,,,,хрустальное стекло,600 мл,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a900dda511_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a900dda511_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a900ca53a4_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a900cde45c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a900d29856_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a900d66c6a_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a900d9df1f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a900e1fcb3_big.jpg
205,,УТ-00007785,,Набор креманок для шампанского Гармония,https://kultura-doma.ru/product/nabor-kremanok-dlya-shampanskogo-garmoniya,wine_glass_set,atmosphere_or_drinks,,,,,4360,,,,хрустальное стекло,220 мл,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a900916594_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a900916594_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a900885d79_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a90084984d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a90080bafd_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a9008cadaa_big.jpg
