variant_id;product_id;characteristic_code;value;normalized_value;numeric_value
KD-PD-11521__v002;KD-PD-11521;price;3990;3990;3990
KD-PD-11521__v002;KD-PD-11521;volume;130 мл;130 мл;
KD-PD-11521__v003;KD-PD-11521;category;Декор для дома;декор для дома;
KD-PD-11521__v003;KD-PD-11521;subcategory;Свечи и диффузоры;свечи и диффузоры;
KD-PD-11521__v003;KD-PD-11521;size;130 мл;130 мл;
KD-PD-11521__v003;KD-PD-11521;aroma;Сандал;сандал;
KD-PD-11521__v003;KD-PD-11521;price;3990;3990;3990
KD-PD-11521__v003;KD-PD-11521;volume;130 мл;130 мл;
KD-PD-11419__v001;KD-PD-11419;category;Посуда и сервировка;посуда и сервировка;
KD-PD-11419__v001;KD-PD-11419;subcategory;Блюда и подача;блюда и подача;
KD-PD-11419__v001;KD-PD-11419;collection;Овация;овация;
KD-PD-11419__v001;KD-PD-11419;material;Фарфор;фарфор;
KD-PD-11419__v001;KD-PD-11419;size;36 см;36 см;
KD-PD-11419__v001;KD-PD-11419;price;2154;2154;2154
KD-PD-11419__v001;KD-PD-11419;old_price;3590;3590;3590
KD-PD-11419__v001;KD-PD-11419;composition;100% фарфор;100% фарфор;
KD-PD-11419__v001;KD-PD-11419;color;Белый;белый;
KD-PD-11431__v001;KD-PD-11431;category;Посуда и сервировка;посуда и сервировка;
KD-PD-11431__v001;KD-PD-11431;subcategory;Кружки, чайные и кофейные пары;кружки, чайные и кофейные пары;
KD-PD-11431__v001;KD-PD-11431;collection;Овация;овация;
KD-PD-11431__v001;KD-PD-11431;material;Фарфор;фарфор;
KD-PD-11431__v001;KD-PD-11431;size;350 мл;350 мл;
KD-PD-11431__v001;KD-PD-11431;price;714;714;714
KD-PD-11431__v001;KD-PD-11431;old_price;1190;1190;1190
KD-PD-11431__v001;KD-PD-11431;volume;350 мл;350 мл;
KD-PD-11431__v001;KD-PD-11431;composition;100% фарфор;100% фарфор;
KD-PD-11431__v001;KD-PD-11431;color;Белый;белый;
KD-PD-11429__v001;KD-PD-11429;category;Посуда и сервировка;посуда и сервировка;
KD-PD-11429__v001;KD-PD-11429;subcategory;Чайники, молочники и сахарницы;чайники, молочники и са×арницы;
KD-PD-11429__v001;KD-PD-11429;collection;Овация;овация;
KD-PD-11429__v001;KD-PD-11429;material;Фарфор;фарфор;
KD-PD-11429__v001;KD-PD-11429;size;160 мл;160 мл;
KD-PD-11429__v001;KD-PD-11429;price;894;894;894
KD-PD-11429__v001;KD-PD-11429;old_price;1490;1490;1490
KD-PD-11429__v001;KD-PD-11429;volume;160 мл;160 мл;
KD-PD-11429__v001;KD-PD-11429;composition;100% фарфор;100% фарфор;
KD-PD-11429__v001;KD-PD-11429;color;Белый;белый;
KD-PD-11421__v001;KD-PD-11421;category;Посуда и сервировка;посуда и сервировка;
KD-PD-11421__v001;KD-PD-11421;subcategory;Салатники, cупницы и глубокие тарелки;салатники, cупницы и глубокие тарелки;
KD-PD-11421__v001;KD-PD-11421;collection;Овация;овация;
KD-PD-11421__v001;KD-PD-11421;material;Фарфор;фарфор;
KD-PD-11421__v001;KD-PD-11421;size;21 см;21 см;
KD-PD-11421__v001;KD-PD-11421;price;1794;1794;1794
KD-PD-11421__v001;KD-PD-11421;old_price;2990;2990;2990
KD-PD-11421__v001;KD-PD-11421;diameter;21 см;21 см;
KD-PD-11421__v001;KD-PD-11421;composition;100% фарфор;100% фарфор;
KD-PD-11421__v001;KD-PD-11421;color;Белый;белый;
KD-PD-11418__v001;KD-PD-11418;category;Посуда и сервировка;посуда и сервировка;
KD-PD-11418__v001;KD-PD-11418;subcategory;Тарелки;тарелки;
KD-PD-11418__v001;KD-PD-11418;collection;Овация;овация;
KD-PD-11418__v001;KD-PD-11418;material;Фарфор;фарфор;
KD-PD-11418__v001;KD-PD-11418;size;26 см;26 см;
KD-PD-11418__v001;KD-PD-11418;price;1794;1794;1794
KD-PD-11418__v001;KD-PD-11418;old_price;2990;2990;2990
KD-PD-11418__v001;KD-PD-11418;diameter;26 см;26 см;
KD-PD-11418__v001;KD-PD-11418;composition;100% фарфор;100% фарфор;
KD-PD-11418__v001;KD-PD-11418;color;Белый;белый;
KD-PD-11436__v001;KD-PD-11436;category;Посуда и сервировка;посуда и сервировка;
KD-PD-11436__v001;KD-PD-11436;subcategory;Блюда и подача;блюда и подача;
KD-PD-11436__v001;KD-PD-11436;collection;Эхо;э×о;
KD-PD-11436__v001;KD-PD-11436;material;Костяной фарфор;костяной фарфор;
KD-PD-11436__v001;KD-PD-11436;size;25×18 см;25×18 см;
KD-PD-11436__v001;KD-PD-11436;price;3190;3190;3190
KD-PD-11436__v001;KD-PD-11436;old_price;3190;3190;3190
KD-PD-11436__v001;KD-PD-11436;composition;100% костяной фарфор;100% костяной фарфор;
KD-PD-11436__v001;KD-PD-11436;color;Белый;белый;
KD-PD-11518__v001;KD-PD-11518;category;Посуда и сервировка;посуда и сервировка;
KD-PD-11518__v001;KD-PD-11518;subcategory;Кружки, чайные и кофейные пары;кружки, чайные и кофейные пары;
KD-PD-11518__v001;KD-PD-11518;collection;Эхо;э×о;
KD-PD-11518__v001;KD-PD-11518;material;Костяной фарфор;костяной фарфор;
KD-PD-11518__v001;KD-PD-11518;size;90 мл;90 мл;
KD-PD-11518__v001;KD-PD-11518;price;1673;1673;1673
KD-PD-11518__v001;KD-PD-11518;old_price;2390;2390;2390
KD-PD-11518__v001;KD-PD-11518;volume;90 мл;90 мл;
KD-PD-11518__v001;KD-PD-11518;composition;100% костяной фарфор;100% костяной фарфор;
KD-PD-11518__v001;KD-PD-11518;color;Белый;белый;
KD-PD-11441__v001;KD-PD-11441;category;Посуда и сервировка;посуда и сервировка;
KD-PD-11441__v001;KD-PD-11441;subcategory;Чайники, молочники и сахарницы;чайники, молочники и са×арницы;
KD-PD-11441__v001;KD-PD-11441;collection;Эхо;э×о;
KD-PD-11441__v001;KD-PD-11441;material;Костяной фарфор;костяной фарфор;
KD-PD-11441__v001;KD-PD-11441;size;130 мл;130 мл;
KD-PD-11441__v001;KD-PD-11441;price;1673;1673;1673
KD-PD-11441__v001;KD-PD-11441;old_price;2390;2390;2390
KD-PD-11441__v001;KD-PD-11441;volume;130 мл;130 мл;
KD-PD-11441__v001;KD-PD-11441;composition;100% костяной фарфор;100% костяной фарфор;
KD-PD-11441__v001;KD-PD-11441;color;Белый;белый;
KD-PD-11449__v001;KD-PD-11449;category;Посуда и сервировка;посуда и сервировка;
KD-PD-11449__v001;KD-PD-11449;subcategory;Салатники, cупницы и глубокие тарелки;салатники, cупницы и глубокие тарелки;
KD-PD-11449__v001;KD-PD-11449;collection;Эхо;э×о;
KD-PD-11449__v001;KD-PD-11449;material;Костяной фарфор;костяной фарфор;
KD-PD-11449__v001;KD-PD-11449;size;250 мл;250 мл;
KD-PD-11449__v001;KD-PD-11449;price;903;903;903
KD-PD-11449__v001;KD-PD-11449;old_price;1290;1290;1290
KD-PD-11449__v001;KD-PD-11449;volume;250 мл;250 мл;
KD-PD-11449__v001;KD-PD-11449;composition;100% костяной фарфор;100% костяной фарфор;
KD-PD-11449__v001;KD-PD-11449;color;Белый;белый;
KD-PD-11440__v001;KD-PD-11440;category;Посуда и сервировка;посуда и сервировка;
KD-PD-11440__v001;KD-PD-11440;subcategory;Чайники, молочники и сахарницы;чайники, молочники и са×арницы;
KD-PD-11440__v001;KD-PD-11440;collection;Эхо;э×о;
KD-PD-11440__v001;KD-PD-11440;material;Костяной фарфор;костяной фарфор;
KD-PD-11440__v001;KD-PD-11440;size;450 мл;450 мл;
KD-PD-11440__v001;KD-PD-11440;price;2513;2513;2513
KD-PD-11440__v001;KD-PD-11440;old_price;3590;3590;3590
KD-PD-11440__v001;KD-PD-11440;composition;100% костяной фарфор;100% костяной фарфор;
KD-PD-11440__v001;KD-PD-11440;color;Белый;белый;
KD-PD-9415__v001;KD-PD-9415;category;Посуда и сервировка;посуда и сервировка;
KD-PD-9415__v001;KD-PD-9415;subcategory;Блюда и подача;блюда и подача;
KD-PD-9415__v001;KD-PD-9415;collection;Весна;весна;
KD-PD-9415__v001;KD-PD-9415;material;Фарфор;фарфор;
KD-PD-9415__v001;KD-PD-9415;size;21×21×9,5 см;21×21×9,5 см;
KD-PD-9415__v001;KD-PD-9415;price;1436;1436;1436
KD-PD-9415__v001;KD-PD-9415;old_price;3590;3590;3590
KD-PD-9415__v001;KD-PD-9415;composition;100% фарфор;100% фарфор;
KD-PD-9415__v001;KD-PD-9415;color;Белый;белый;
KD-PD-9418__v001;KD-PD-9418;category;Посуда и сервировка;посуда и сервировка;
KD-PD-9418__v001;KD-PD-9418;subcategory;Кружки, чайные и кофейные пары;кружки, чайные и кофейные пары;
KD-PD-9418__v001;KD-PD-9418;collection;Весна;весна;
KD-PD-9418__v001;KD-PD-9418;material;Фарфор;фарфор;
KD-PD-9418__v001;KD-PD-9418;size;350 мл;350 мл;
KD-PD-9418__v001;KD-PD-9418;price;596;596;596
KD-PD-9418__v001;KD-PD-9418;old_price;1490;1490;1490
KD-PD-9418__v001;KD-PD-9418;volume;350 мл;350 мл;
KD-PD-9418__v001;KD-PD-9418;composition;100% фарфор;100% фарфор;
KD-PD-9418__v001;KD-PD-9418;color;Белый;белый;
KD-PD-8984__v001;KD-PD-8984;category;Столовый текстиль;столовый текстиль;
KD-PD-8984__v001;KD-PD-8984;subcategory;Столовый текстиль;столовый текстиль;
KD-PD-8984__v001;KD-PD-8984;collection;Весна;весна;
KD-PD-8984__v001;KD-PD-8984;material;Сатин;сатин;
KD-PD-8984__v001;KD-PD-8984;size;45×45 см;45×45 см;
KD-PD-8984__v001;KD-PD-8984;price;1290;1290;1290
KD-PD-8984__v001;KD-PD-8984;height;45 см;45 см;
KD-PD-8984__v001;KD-PD-8984;width;45 см;45 см;
KD-PD-8984__v001;KD-PD-8984;composition;100% сатин;100% сатин;
KD-PD-8984__v001;KD-PD-8984;color;Белый;белый;
KD-PD-9975__v001;KD-PD-9975;category;Декор для дома;декор для дома;
KD-PD-9975__v001;KD-PD-9975;subcategory;Свечи и диффузоры;свечи и диффузоры;
KD-PD-9975__v001;KD-PD-9975;collection;Весна;весна;
KD-PD-9975__v001;KD-PD-9975;material;Соевый воск;соевый воск;
KD-PD-9975__v001;KD-PD-9975;size;25,5 см;25,5 см;
KD-PD-9975__v001;KD-PD-9975;price;792;792;792
KD-PD-9975__v001;KD-PD-9975;old_price;990;990;990
KD-PD-9975__v001;KD-PD-9975;height;25,5 см;25,5 см;
KD-PD-9975__v001;KD-PD-9975;color;Белый;белый;
KD-PD-9416__v001;KD-PD-9416;category;Посуда и сервировка;посуда и сервировка;
KD-PD-9416__v001;KD-PD-9416;subcategory;Тарелки;тарелки;
KD-PD-9416__v001;KD-PD-9416;collection;Весна;весна;
KD-PD-9416__v001;KD-PD-9416;material;Фарфор;фарфор;
KD-PD-9416__v001;KD-PD-9416;size;23 см;23 см;
KD-PD-9416__v001;KD-PD-9416;price;1116;1116;1116
KD-PD-9416__v001;KD-PD-9416;old_price;2790;2790;2790
KD-PD-9416__v001;KD-PD-9416;diameter;23 см;23 см;
KD-PD-9416__v001;KD-PD-9416;composition;100% фарфор;100% фарфор;
KD-PD-9416__v001;KD-PD-9416;color;Белый;белый;
KD-PD-9417__v001;KD-PD-9417;category;Посуда и сервировка;посуда и сервировка;
KD-PD-9417__v001;KD-PD-9417;subcategory;Тарелки;тарелки;
KD-PD-9417__v001;KD-PD-9417;collection;Весна;весна;
KD-PD-9417__v001;KD-PD-9417;material;Фарфор;фарфор;
KD-PD-9417__v001;KD-PD-9417;size;27 см;27 см;
KD-PD-9417__v001;KD-PD-9417;price;1436;1436;1436
KD-PD-9417__v001;KD-PD-9417;old_price;3590;3590;3590
KD-PD-9417__v001;KD-PD-9417;diameter;27 см;27 см;
KD-PD-9417__v001;KD-PD-9417;composition;100% фарфор;100% фарфор;
KD-PD-9417__v001;KD-PD-9417;color;Белый;белый;
KD-PD-10913__v001;KD-PD-10913;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10913__v001;KD-PD-10913;subcategory;Блюда и подача;блюда и подача;
KD-PD-10913__v001;KD-PD-10913;collection;Весенний сад;весенний сад;
KD-PD-10913__v001;KD-PD-10913;material;Фарфор;фарфор;
KD-PD-10913__v001;KD-PD-10913;size;32 см;32 см;
KD-PD-10913__v001;KD-PD-10913;price;5592;5592;5592
KD-PD-10913__v001;KD-PD-10913;old_price;6990;6990;6990
KD-PD-10913__v001;KD-PD-10913;composition;100% фарфор;100% фарфор;
KD-PD-10913__v001;KD-PD-10913;color;Белый;белый;
KD-PD-10911__v001;KD-PD-10911;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10911__v001;KD-PD-10911;subcategory;Блюда и подача;блюда и подача;
KD-PD-10911__v001;KD-PD-10911;collection;Весенний сад;весенний сад;
KD-PD-10911__v001;KD-PD-10911;material;Фарфор;фарфор;
KD-PD-10911__v001;KD-PD-10911;size;24×16 см;24×16 см;
KD-PD-10911__v001;KD-PD-10911;price;4472;4472;4472
KD-PD-10911__v001;KD-PD-10911;old_price;5590;5590;5590
KD-PD-10911__v001;KD-PD-10911;composition;100% фарфор;100% фарфор;
KD-PD-10911__v001;KD-PD-10911;color;Белый;белый;
KD-PD-10911__v002;KD-PD-10911;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10911__v002;KD-PD-10911;subcategory;Блюда и подача;блюда и подача;
KD-PD-10911__v002;KD-PD-10911;collection;Весенний сад;весенний сад;
KD-PD-10911__v002;KD-PD-10911;material;Фарфор;фарфор;
KD-PD-10911__v002;KD-PD-10911;size;36×25 см;36×25 см;
KD-PD-10911__v002;KD-PD-10911;price;6392;6392;6392
KD-PD-10911__v002;KD-PD-10911;old_price;7990;7990;7990
KD-PD-10911__v002;KD-PD-10911;composition;100% фарфор;100% фарфор;
KD-PD-10911__v002;KD-PD-10911;color;Белый;белый;
KD-PD-10925__v001;KD-PD-10925;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10925__v001;KD-PD-10925;subcategory;Кружки, чайные и кофейные пары;кружки, чайные и кофейные пары;
KD-PD-10925__v001;KD-PD-10925;collection;Весенний сад;весенний сад;
KD-PD-10925__v001;KD-PD-10925;material;Фарфор;фарфор;
KD-PD-10925__v001;KD-PD-10925;size;75 мл;75 мл;
KD-PD-10925__v001;KD-PD-10925;price;2072;2072;2072
KD-PD-10925__v001;KD-PD-10925;old_price;2590;2590;2590
KD-PD-10925__v001;KD-PD-10925;volume;75 мл;75 мл;
KD-PD-10925__v001;KD-PD-10925;composition;100% фарфор;100% фарфор;
KD-PD-10925__v001;KD-PD-10925;color;Белый;белый;
KD-PD-11141__v001;KD-PD-11141;category;Декор для дома;декор для дома;
KD-PD-11141__v001;KD-PD-11141;subcategory;Свечи и диффузоры;свечи и диффузоры;
KD-PD-11141__v001;KD-PD-11141;collection;Весенний сад;весенний сад;
KD-PD-11141__v001;KD-PD-11141;material;Парафин;парафин;
KD-PD-11141__v001;KD-PD-11141;size;45 см;45 см;
KD-PD-11141__v001;KD-PD-11141;price;2990;2990;2990
KD-PD-11141__v001;KD-PD-11141;height;45 см;45 см;
KD-PD-11141__v001;KD-PD-11141;composition;100% парафин;100% парафин;
KD-PD-11141__v001;KD-PD-11141;color;Зеленый;зеленый;
KD-PD-10928__v001;KD-PD-10928;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10928__v001;KD-PD-10928;subcategory;Блюда и подача;блюда и подача;
KD-PD-10928__v001;KD-PD-10928;collection;Весенний сад;весенний сад;
KD-PD-10928__v001;KD-PD-10928;material;Фарфор;фарфор;
KD-PD-10928__v001;KD-PD-10928;size;8 см;8 см;
KD-PD-10928__v001;KD-PD-10928;price;1032;1032;1032
KD-PD-10928__v001;KD-PD-10928;old_price;1290;1290;1290
KD-PD-10928__v001;KD-PD-10928;volume;70 мл;70 мл;
KD-PD-10928__v001;KD-PD-10928;composition;100% фарфор;100% фарфор;
KD-PD-10928__v001;KD-PD-10928;color;Белый;белый;
KD-PD-10917__v001;KD-PD-10917;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10917__v001;KD-PD-10917;subcategory;Салатники, cупницы и глубокие тарелки;салатники, cупницы и глубокие тарелки;
KD-PD-10917__v001;KD-PD-10917;collection;Весенний сад;весенний сад;
KD-PD-10917__v001;KD-PD-10917;material;Фарфор;фарфор;
KD-PD-10917__v001;KD-PD-10917;size;30 мл;30 мл;
KD-PD-10917__v001;KD-PD-10917;price;1112;1112;1112
KD-PD-10917__v001;KD-PD-10917;old_price;1390;1390;1390
KD-PD-10917__v001;KD-PD-10917;volume;30 мл;30 мл;
KD-PD-10917__v001;KD-PD-10917;composition;100% фарфор;100% фарфор;
KD-PD-10917__v001;KD-PD-10917;color;Белый;белый;
KD-PD-10915__v001;KD-PD-10915;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10915__v001;KD-PD-10915;subcategory;Салатники, cупницы и глубокие тарелки;салатники, cупницы и глубокие тарелки;
KD-PD-10915__v001;KD-PD-10915;collection;Весенний сад;весенний сад;
KD-PD-10915__v001;KD-PD-10915;material;Фарфор;фарфор;
KD-PD-10915__v001;KD-PD-10915;size;300 мл;300 мл;
KD-PD-10915__v001;KD-PD-10915;price;3672;3672;3672
KD-PD-10915__v001;KD-PD-10915;old_price;4590;4590;4590
KD-PD-10915__v001;KD-PD-10915;volume;300 мл;300 мл;
KD-PD-10915__v001;KD-PD-10915;composition;100% фарфор;100% фарфор;
KD-PD-10915__v001;KD-PD-10915;color;Белый;белый;
KD-PD-10924__v001;KD-PD-10924;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10924__v001;KD-PD-10924;subcategory;Чайники, молочники и сахарницы;чайники, молочники и са×арницы;
KD-PD-10924__v001;KD-PD-10924;collection;Весенний сад;весенний сад;
KD-PD-10924__v001;KD-PD-10924;material;Фарфор;фарфор;
KD-PD-10924__v001;KD-PD-10924;size;300 мл;300 мл;
KD-PD-10924__v001;KD-PD-10924;price;3032;3032;3032
KD-PD-10924__v001;KD-PD-10924;old_price;3790;3790;3790
KD-PD-10924__v001;KD-PD-10924;volume;300 мл;300 мл;
KD-PD-10924__v001;KD-PD-10924;composition;100% фарфор;100% фарфор;
KD-PD-10924__v001;KD-PD-10924;color;Белый;белый;
KD-PD-10927__v001;KD-PD-10927;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10927__v001;KD-PD-10927;subcategory;Блюда и подача;блюда и подача;
KD-PD-10927__v001;KD-PD-10927;collection;Весенний сад;весенний сад;
KD-PD-10927__v001;KD-PD-10927;material;Фарфор;фарфор;
KD-PD-10927__v001;KD-PD-10927;size;8 см;8 см;
KD-PD-10927__v001;KD-PD-10927;price;1032;1032;1032
KD-PD-10927__v001;KD-PD-10927;old_price;1290;1290;1290
KD-PD-10927__v001;KD-PD-10927;volume;70 мл;70 мл;
KD-PD-10927__v001;KD-PD-10927;composition;100% фарфор;100% фарфор;
KD-PD-10927__v001;KD-PD-10927;color;Белый;белый;
KD-PD-10926__v001;KD-PD-10926;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10926__v001;KD-PD-10926;subcategory;Блюда и подача;блюда и подача;
KD-PD-10926__v001;KD-PD-10926;collection;Весенний сад;весенний сад;
KD-PD-10926__v001;KD-PD-10926;material;Фарфор;фарфор;
KD-PD-10926__v001;KD-PD-10926;size;150 мл;150 мл;
KD-PD-10926__v001;KD-PD-10926;price;2232;2232;2232
KD-PD-10926__v001;KD-PD-10926;old_price;2790;2790;2790
KD-PD-10926__v001;KD-PD-10926;volume;150 мл;150 мл;
KD-PD-10926__v001;KD-PD-10926;composition;100% фарфор;100% фарфор;
KD-PD-10926__v001;KD-PD-10926;color;Белый;белый;
KD-PD-10918__v001;KD-PD-10918;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10918__v001;KD-PD-10918;subcategory;Тарелки;тарелки;
KD-PD-10918__v001;KD-PD-10918;collection;Весенний сад;весенний сад;
KD-PD-10918__v001;KD-PD-10918;material;Фарфор;фарфор;
KD-PD-10918__v001;KD-PD-10918;size;19 см;19 см;
KD-PD-10918__v001;KD-PD-10918;price;1992;1992;1992
KD-PD-10918__v001;KD-PD-10918;old_price;2490;2490;2490
KD-PD-10918__v001;KD-PD-10918;diameter;19 см;19 см;
KD-PD-10918__v001;KD-PD-10918;composition;100% фарфор;100% фарфор;
KD-PD-10918__v001;KD-PD-10918;color;Белый;белый;
KD-PD-10919__v001;KD-PD-10919;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10919__v001;KD-PD-10919;subcategory;Тарелки;тарелки;
KD-PD-10919__v001;KD-PD-10919;collection;Весенний сад;весенний сад;
KD-PD-10919__v001;KD-PD-10919;material;Фарфор;фарфор;
KD-PD-10919__v001;KD-PD-10919;size;23 см;23 см;
KD-PD-10919__v001;KD-PD-10919;price;2232;2232;2232
KD-PD-10919__v001;KD-PD-10919;old_price;2790;2790;2790
KD-PD-10919__v001;KD-PD-10919;diameter;23 см;23 см;
KD-PD-10919__v001;KD-PD-10919;composition;100% фарфор;100% фарфор;
KD-PD-10919__v001;KD-PD-10919;color;Белый;белый;
KD-PD-10920__v001;KD-PD-10920;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10920__v001;KD-PD-10920;subcategory;Тарелки;тарелки;
KD-PD-10920__v001;KD-PD-10920;collection;Весенний сад;весенний сад;
KD-PD-10920__v001;KD-PD-10920;material;Фарфор;фарфор;
KD-PD-10920__v001;KD-PD-10920;size;27 см;27 см;
KD-PD-10920__v001;KD-PD-10920;price;2632;2632;2632
KD-PD-10920__v001;KD-PD-10920;old_price;3290;3290;3290
KD-PD-10920__v001;KD-PD-10920;diameter;27 см;27 см;
KD-PD-10920__v001;KD-PD-10920;composition;100% фарфор;100% фарфор;
KD-PD-10920__v001;KD-PD-10920;color;Белый;белый;
KD-PD-10921__v001;KD-PD-10921;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10921__v001;KD-PD-10921;subcategory;Тарелки;тарелки;
KD-PD-10921__v001;KD-PD-10921;collection;Весенний сад;весенний сад;
KD-PD-10921__v001;KD-PD-10921;material;Фарфор;фарфор;
KD-PD-10921__v001;KD-PD-10921;size;30 см;30 см;
KD-PD-10921__v001;KD-PD-10921;price;4392;4392;4392
KD-PD-10921__v001;KD-PD-10921;old_price;5490;5490;5490
KD-PD-10921__v001;KD-PD-10921;composition;100% фарфор;100% фарфор;
KD-PD-10921__v001;KD-PD-10921;color;Белый;белый;
KD-PD-10922__v001;KD-PD-10922;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10922__v001;KD-PD-10922;subcategory;Кружки, чайные и кофейные пары;кружки, чайные и кофейные пары;
KD-PD-10922__v001;KD-PD-10922;collection;Весенний сад;весенний сад;
KD-PD-10922__v001;KD-PD-10922;material;Фарфор;фарфор;
KD-PD-10922__v001;KD-PD-10922;size;250 мл;250 мл;
KD-PD-10922__v001;KD-PD-10922;price;2792;2792;2792
KD-PD-10922__v001;KD-PD-10922;old_price;3490;3490;3490
KD-PD-10922__v001;KD-PD-10922;volume;250 мл;250 мл;
KD-PD-10922__v001;KD-PD-10922;composition;100% фарфор;100% фарфор;
KD-PD-10922__v001;KD-PD-10922;color;Белый;белый;
KD-PD-10923__v001;KD-PD-10923;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10923__v001;KD-PD-10923;subcategory;Чайники, молочники и сахарницы;чайники, молочники и са×арницы;
KD-PD-10923__v001;KD-PD-10923;collection;Весенний сад;весенний сад;
KD-PD-10923__v001;KD-PD-10923;material;Фарфор;фарфор;
KD-PD-10923__v001;KD-PD-10923;size;1300 мл;1300 мл;
KD-PD-10923__v001;KD-PD-10923;price;6392;6392;6392
KD-PD-10923__v001;KD-PD-10923;old_price;7990;7990;7990
KD-PD-10923__v001;KD-PD-10923;volume;1300 мл;1300 мл;
KD-PD-10923__v001;KD-PD-10923;composition;100% фарфор;100% фарфор;
KD-PD-10923__v001;KD-PD-10923;color;Белый;белый;
KD-PD-10944__v001;KD-PD-10944;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10944__v001;KD-PD-10944;subcategory;Блюда и подача;блюда и подача;
KD-PD-10944__v001;KD-PD-10944;collection;Дияф;дияф;
KD-PD-10944__v001;KD-PD-10944;material;Фарфор;фарфор;
KD-PD-10944__v001;KD-PD-10944;size;32 см;32 см;
KD-PD-10944__v001;KD-PD-10944;price;6990;6990;6990
KD-PD-10944__v001;KD-PD-10944;composition;100% фарфор;100% фарфор;
KD-PD-10944__v001;KD-PD-10944;color;Белый;белый;
KD-PD-10944__v001;KD-PD-10944;color;Голубой;голубой;
KD-PD-11006__v001;KD-PD-11006;category;Столовый текстиль;столовый текстиль;
KD-PD-11006__v001;KD-PD-11006;subcategory;Столовый текстиль;столовый текстиль;
KD-PD-11006__v001;KD-PD-11006;collection;Дияф;дияф;
KD-PD-11006__v001;KD-PD-11006;material;Хлопок;×лопок;
KD-PD-11006__v001;KD-PD-11006;size;50×120 см;50×120 см;
KD-PD-11006__v001;KD-PD-11006;price;4490;4490;4490
KD-PD-11006__v001;KD-PD-11006;height;50 см;50 см;
KD-PD-11006__v001;KD-PD-11006;width;120 см;120 см;
KD-PD-11006__v001;KD-PD-11006;composition;100% Хлопок;100%×лопок;
KD-PD-11006__v001;KD-PD-11006;color;Белый;белый;
KD-PD-11006__v001;KD-PD-11006;color;Золотой;золотой;
KD-PD-10945__v001;KD-PD-10945;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10945__v001;KD-PD-10945;subcategory;Салатники, cупницы и глубокие тарелки;салатники, cупницы и глубокие тарелки;
KD-PD-10945__v001;KD-PD-10945;collection;Дияф;дияф;
KD-PD-10945__v001;KD-PD-10945;material;Фарфор;фарфор;
KD-PD-10945__v001;KD-PD-10945;size;370 мл;370 мл;
KD-PD-10945__v001;KD-PD-10945;price;2190;2190;2190
KD-PD-10945__v001;KD-PD-10945;volume;370 мл;370 мл;
KD-PD-10945__v001;KD-PD-10945;composition;100% фарфор;100% фарфор;
KD-PD-10945__v001;KD-PD-10945;color;Белый;белый;
KD-PD-10945__v001;KD-PD-10945;color;Голубой;голубой;
KD-PD-10590__v001;KD-PD-10590;category;Столовый текстиль;столовый текстиль;
KD-PD-10590__v001;KD-PD-10590;subcategory;Столовый текстиль;столовый текстиль;
KD-PD-10590__v001;KD-PD-10590;collection;Дияф;дияф;
KD-PD-10590__v001;KD-PD-10590;material;Хлопок;×лопок;
KD-PD-10590__v001;KD-PD-10590;size;43×43 см;43×43 см;
KD-PD-10590__v001;KD-PD-10590;price;2590;2590;2590
KD-PD-10590__v001;KD-PD-10590;height;43 см;43 см;
KD-PD-10590__v001;KD-PD-10590;width;43 см;43 см;
KD-PD-10590__v001;KD-PD-10590;composition;100% Хлопок;100%×лопок;
KD-PD-10590__v001;KD-PD-10590;color;Белый;белый;
KD-PD-10590__v001;KD-PD-10590;color;Золотой;золотой;
KD-PD-10591__v001;KD-PD-10591;category;Столовый текстиль;столовый текстиль;
KD-PD-10591__v001;KD-PD-10591;subcategory;Столовый текстиль;столовый текстиль;
KD-PD-10591__v001;KD-PD-10591;collection;Дияф;дияф;
KD-PD-10591__v001;KD-PD-10591;material;Хлопок;×лопок;
KD-PD-10591__v001;KD-PD-10591;size;45×45 см;45×45 см;
KD-PD-10591__v001;KD-PD-10591;price;1990;1990;1990
KD-PD-10591__v001;KD-PD-10591;height;45 см;45 см;
KD-PD-10591__v001;KD-PD-10591;width;45 см;45 см;
KD-PD-10591__v001;KD-PD-10591;composition;100% Хлопок;100%×лопок;
KD-PD-10591__v001;KD-PD-10591;color;Белый;белый;
KD-PD-10591__v001;KD-PD-10591;color;Золотой;золотой;
